Name,ID,Has Block,Mod,Class
advgenerators:IronFrame,6681,false,advgenerators,net.bdew.lib.items.SimpleItem
advgenerators:PowerIO,6682,false,advgenerators,net.bdew.lib.items.SimpleItem
advgenerators:IronTubing,6683,false,advgenerators,net.bdew.lib.items.SimpleItem
advgenerators:IronWiring,6684,false,advgenerators,net.bdew.lib.items.SimpleItem
advgenerators:Controller,6685,false,advgenerators,net.bdew.lib.items.SimpleItem
advgenerators:PressureValve,6686,false,advgenerators,net.bdew.lib.items.SimpleItem
Growthcraft:grc.rope,6687,false,Growthcraft,growthcraft.core.item.ItemRope
Growthcraft|Cellar:grc.chievItemDummy,6688,false,Growthcraft|Cellar,growthcraft.cellar.ItemChievDummy
Growthcraft|Apples:grc.appleSeeds,6689,false,Growthcraft|Apples,growthcraft.apples.ItemAppleSeeds
Growthcraft|Apples:grc.appleCider,6690,false,Growthcraft|Apples,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Apples:grc.appleCider_bucket,6691,false,Growthcraft|Apples,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Bamboo:grc.bamboo,6692,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBamboo
Growthcraft|Bamboo:grc.bambooDoorItem,6693,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooDoor
Growthcraft|Bamboo:grc.bambooRaft,6694,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooRaft
Growthcraft|Bamboo:grc.bambooCoal,6695,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooCoal
Growthcraft|Bamboo:grc.bambooShootFood,6696,false,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooShoot
Growthcraft|Bees:grc.honeyComb,6697,false,Growthcraft|Bees,growthcraft.bees.ItemHoneyComb
Growthcraft|Bees:grc.honeyJar,6698,false,Growthcraft|Bees,growthcraft.bees.ItemHoneyJar
Growthcraft|Bees:grc.bee,6699,false,Growthcraft|Bees,growthcraft.bees.ItemBee
Growthcraft|Bees:grc.honeyMead,6700,false,Growthcraft|Bees,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Bees:grc.honeyMead_bucket,6701,false,Growthcraft|Bees,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Grapes:grc.grapes,6702,false,Growthcraft|Grapes,growthcraft.grapes.ItemGrapes
Growthcraft|Grapes:grc.grapeSeeds,6703,false,Growthcraft|Grapes,growthcraft.grapes.ItemGrapeSeeds
Growthcraft|Grapes:grc.grapeWine,6704,false,Growthcraft|Grapes,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Grapes:grc.grapeWine_bucket,6705,false,Growthcraft|Grapes,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Hops:grc.hops,6706,false,Growthcraft|Hops,growthcraft.hops.ItemHops
Growthcraft|Hops:grc.hopSeeds,6707,false,Growthcraft|Hops,growthcraft.hops.ItemHopSeeds
Growthcraft|Hops:grc.hopAle,6708,false,Growthcraft|Hops,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Hops:grc.hopAle_bucket,6709,false,Growthcraft|Hops,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Rice:grc.rice,6710,false,Growthcraft|Rice,growthcraft.rice.ItemRice
Growthcraft|Rice:grc.riceSake,6711,false,Growthcraft|Rice,growthcraft.cellar.item.ItemBoozeBottle
Growthcraft|Rice:grc.riceSake_bucket,6712,false,Growthcraft|Rice,growthcraft.cellar.item.ItemBoozeBucket
Growthcraft|Rice:grc.riceBall,6713,false,Growthcraft|Rice,growthcraft.rice.ItemRiceBall
guideapi:ItemGuideBook,6714,false,guideapi,amerifrance.guideapi.items.ItemGuideBook
HardcoreEnderExpansion:endoplasm,6715,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:essence,6716,false,HardcoreEnderExpansion,chylex.hee.item.ItemEssence
HardcoreEnderExpansion:charm_pouch,6717,false,HardcoreEnderExpansion,chylex.hee.item.ItemCharmPouch
HardcoreEnderExpansion:dry_splinter,6718,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:auricion,6719,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:living_matter,6720,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:silverfish_blood,6721,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:rune,6722,false,HardcoreEnderExpansion,chylex.hee.item.ItemRune
HardcoreEnderExpansion:potion_of_instability,6723,false,HardcoreEnderExpansion,chylex.hee.item.ItemPotionOfInstability
HardcoreEnderExpansion:arcane_shard,6724,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:obsidian_fragment,6725,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:bucket_ender_goo,6726,false,HardcoreEnderExpansion,net.minecraft.item.ItemBucket
HardcoreEnderExpansion:item_special_effects,6727,false,HardcoreEnderExpansion,chylex.hee.item.ItemSpecialEffects
HardcoreEnderExpansion:stardust,6728,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:energy_wand,6729,false,HardcoreEnderExpansion,chylex.hee.item.ItemEnergyWand
HardcoreEnderExpansion:ghost_amulet,6730,false,HardcoreEnderExpansion,chylex.hee.item.ItemGhostAmulet
HardcoreEnderExpansion:igneous_rock,6731,false,HardcoreEnderExpansion,chylex.hee.item.ItemIgneousRock
HardcoreEnderExpansion:obsidian_rod,6732,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:schorching_pickaxe,6733,false,HardcoreEnderExpansion,chylex.hee.item.ItemScorchingPickaxe
HardcoreEnderExpansion:temple_caller,6734,false,HardcoreEnderExpansion,chylex.hee.item.ItemTempleCaller
HardcoreEnderExpansion:transference_gem,6735,false,HardcoreEnderExpansion,chylex.hee.item.ItemTransferenceGem
HardcoreEnderExpansion:curse_amulet,6736,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:knowledge_note,6737,false,HardcoreEnderExpansion,chylex.hee.item.ItemKnowledgeNote
HardcoreEnderExpansion:instability_orb,6738,false,HardcoreEnderExpansion,chylex.hee.item.ItemInstabilityOrb
HardcoreEnderExpansion:endium_ingot,6739,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:potion_of_purity,6740,false,HardcoreEnderExpansion,chylex.hee.item.ItemPotionOfPurity
HardcoreEnderExpansion:fire_shard,6741,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:infestation_remedy,6742,false,HardcoreEnderExpansion,chylex.hee.item.ItemInfestationRemedy
HardcoreEnderExpansion:energy_wand_core,6743,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:music_disk,6744,false,HardcoreEnderExpansion,chylex.hee.item.ItemMusicDisk
HardcoreEnderExpansion:end_powder,6745,false,HardcoreEnderExpansion,chylex.hee.item.ItemEndPowder
HardcoreEnderExpansion:adventurers_diary,6746,false,HardcoreEnderExpansion,chylex.hee.item.ItemAdventurersDiary
HardcoreEnderExpansion:spawn_eggs,6747,false,HardcoreEnderExpansion,chylex.hee.item.ItemSpawnEggs
HardcoreEnderExpansion:charm,6748,false,HardcoreEnderExpansion,chylex.hee.item.ItemCharm
HardcoreEnderExpansion:blank_gem,6749,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:exp_bottle_consistent,6750,false,HardcoreEnderExpansion,chylex.hee.item.ItemExpBottleConsistent
HardcoreEnderExpansion:enderman_head,6751,false,HardcoreEnderExpansion,chylex.hee.item.ItemEndermanHead
HardcoreEnderExpansion:enhanced_ender_pearl,6752,false,HardcoreEnderExpansion,chylex.hee.item.ItemEnhancedEnderPearl
HardcoreEnderExpansion:biome_compass,6753,false,HardcoreEnderExpansion,chylex.hee.item.ItemBiomeCompass
HardcoreEnderExpansion:spatial_dash_gem,6754,false,HardcoreEnderExpansion,chylex.hee.item.ItemSpatialDashGem
HardcoreEnderExpansion:spectral_tear,6755,false,HardcoreEnderExpansion,net.minecraft.item.Item
HardcoreEnderExpansion:enhanced_brewing_stand,6756,false,HardcoreEnderExpansion,chylex.hee.item.block.ItemBlockEnhancedBrewingStand
HardcoreEnderExpansion:curse,6757,false,HardcoreEnderExpansion,chylex.hee.item.ItemCurse
HardcoreEnderExpansion:altar_nexus,6758,false,HardcoreEnderExpansion,net.minecraft.item.Item
IronChest:ironGoldUpgrade,6759,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:goldDiamondUpgrade,6760,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:copperSilverUpgrade,6761,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:silverGoldUpgrade,6762,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:copperIronUpgrade,6763,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:diamondCrystalUpgrade,6764,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:woodIronUpgrade,6765,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:woodCopperUpgrade,6766,false,IronChest,cpw.mods.ironchest.ItemChestChanger
IronChest:diamondObsidianUpgrade,6767,false,IronChest,cpw.mods.ironchest.ItemChestChanger
JABBA:upgradeStructural,6768,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeStructural
JABBA:upgradeCore,6769,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeCore
JABBA:upgradeSide,6770,false,JABBA,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeSide
JABBA:mover,6771,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemBarrelMover
JABBA:moverDiamond,6772,false,JABBA,mcp.mobius.betterbarrels.common.items.dolly.ItemDiamondMover
JABBA:hammer,6773,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemBarrelHammer
JABBA:tuningFork,6774,false,JABBA,mcp.mobius.betterbarrels.common.items.ItemTuningFork
malisisdoors:item.door_acacia,6775,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.door_birch,6776,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.door_dark_oak,6777,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.door_jungle,6778,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.door_spruce,6779,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.wood_sliding_door,6780,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.iron_sliding_door,6781,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.jail_door,6782,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.laboratory_door,6783,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.factory_door,6784,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.shoji_door,6785,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.curtain,6786,false,malisisdoors,net.malisis.doors.door.item.DoorItem
malisisdoors:item.custom_door,6787,false,malisisdoors,net.malisis.doors.door.item.CustomDoorItem
malisisdoors:item.rustyHandle,6788,false,malisisdoors,null
malisisdoors:item.forcefieldItem,6789,false,malisisdoors,net.malisis.doors.door.item.ForcefieldItem
MekanismGenerators:SolarPanel,6790,false,MekanismGenerators,mekanism.common.item.ItemMekanism
MekanismGenerators:Hohlraum,6791,false,MekanismGenerators,mekanism.generators.common.item.ItemHohlraum
cfm:ItemTableWood,6792,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemTableStone,6793,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemChairWood,6794,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemChairStone,6795,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCabinet,6796,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBesideCabinet,6797,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCoffeeTableWood,6798,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemCoffeeTableStone,6799,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemFridge,6800,false,cfm,com.mrcrayfish.furniture.items.ItemFridge
cfm:ItemCoolPack,6801,false,cfm,com.mrcrayfish.furniture.items.ItemFurniture
cfm:ItemCouch,6802,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBlinds,6803,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCurtains,6804,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemOven,6805,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemOvenRangehood,6806,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemFlesh,6807,false,cfm,com.mrcrayfish.furniture.items.ItemFurnitureFood
cfm:ItemCookedFlesh,6808,false,cfm,com.mrcrayfish.furniture.items.ItemFurnitureFood
cfm:ItemHedgeBasic,6809,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemHedgeSpruce,6810,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemHedgeBirch,6811,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemHedgeJungle,6812,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemBirdBath,6813,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemStonePath,6814,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemWhiteFence,6815,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemTap,6816,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemMailBox,6817,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemHammer,6818,false,cfm,com.mrcrayfish.furniture.items.ItemHammer
cfm:ItemEnvelope,6819,false,cfm,com.mrcrayfish.furniture.items.ItemEnvelope
cfm:ItemEnvelopeSigned,6820,false,cfm,com.mrcrayfish.furniture.items.ItemEnvelopeSigned
cfm:ItemPackage,6821,false,cfm,com.mrcrayfish.furniture.items.ItemPackage
cfm:ItemPackageSigned,6822,false,cfm,com.mrcrayfish.furniture.items.ItemPackageSigned
cfm:ItemTV,6823,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemComputer,6824,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemPrinter,6825,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemInkCartridge,6826,false,cfm,com.mrcrayfish.furniture.items.ItemFurniture
cfm:ItemStereo,6827,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemElectricFence,6828,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemCeilingLight,6829,false,cfm,com.mrcrayfish.furniture.items.ItemFireAlarm
cfm:ItemDoorBell,6830,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemFireAlarm,6831,false,cfm,com.mrcrayfish.furniture.items.ItemFireAlarm
cfm:ItemLamp,6832,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemToilet,6833,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBasin,6834,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemWallCabinet,6835,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBath,6836,false,cfm,com.mrcrayfish.furniture.items.ItemBath
cfm:ItemShower,6837,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemShowerHead,6838,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBin,6839,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemPresentRed,6840,false,cfm,com.mrcrayfish.furniture.items.ItemPresent
cfm:ItemPresentGreen,6841,false,cfm,com.mrcrayfish.furniture.items.ItemPresent
cfm:itemTree,6842,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemToaster,6843,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemMicrowave,6844,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemWashingMachine,6845,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCookieJar,6846,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemBlender,6847,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemPlate,6848,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCounterDoored,6849,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemCounterSink,6850,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemDishWasher,6851,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemKitchenCabinet,6852,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemChoppingBoard,6853,false,cfm,com.mrcrayfish.furniture.items.ItemFurniturePlacer
cfm:ItemBarStall,6854,false,cfm,com.mrcrayfish.furniture.items.ItemBlockCustom
cfm:ItemBreadSlice,6855,false,cfm,net.minecraft.item.ItemFood
cfm:ItemToast,6856,false,cfm,net.minecraft.item.ItemFood
cfm:ItemKnife,6857,false,cfm,net.minecraft.item.ItemSword
cfm:ItemCup,6858,false,cfm,com.mrcrayfish.furniture.items.ItemCup
cfm:ItemDrink,6859,false,cfm,com.mrcrayfish.furniture.items.ItemCup
cfm:ItemSoap,6860,false,cfm,net.minecraft.item.Item
cfm:ItemSoapyWater,6861,false,cfm,net.minecraft.item.Item
cfm:ItemSuperSoapyWater,6862,false,cfm,net.minecraft.item.Item
cfm:ItemRecipeBook,6863,false,cfm,com.mrcrayfish.furniture.items.ItemRecipeBook
cfm:ItemCrayfish,6864,false,cfm,net.minecraft.item.Item
cfm:ItemDollar,6865,false,cfm,net.minecraft.item.Item
OpenBlocks:hangglider,6866,false,OpenBlocks,openblocks.common.item.ItemHangGlider
OpenBlocks:generic,6867,false,OpenBlocks,openblocks.common.item.ItemOBGeneric
OpenBlocks:luggage,6868,false,OpenBlocks,openblocks.common.item.ItemLuggage
OpenBlocks:sonicglasses,6869,false,OpenBlocks,openblocks.common.item.ItemSonicGlasses
OpenBlocks:pencilGlasses,6870,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:crayonGlasses,6871,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses.ItemCrayonGlasses
OpenBlocks:technicolorGlasses,6872,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:seriousGlasses,6873,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:craneControl,6874,false,OpenBlocks,openblocks.common.item.ItemCraneControl
OpenBlocks:craneBackpack,6875,false,OpenBlocks,openblocks.common.item.ItemCraneBackpack
OpenBlocks:slimalyzer,6876,false,OpenBlocks,openblocks.common.item.ItemSlimalyzer
OpenBlocks:filledbucket,6877,false,OpenBlocks,openblocks.common.item.ItemFilledBucket
OpenBlocks:sleepingBag,6878,false,OpenBlocks,openblocks.common.item.ItemSleepingBag
OpenBlocks:paintBrush,6879,false,OpenBlocks,openblocks.common.item.ItemPaintBrush
OpenBlocks:stencil,6880,false,OpenBlocks,openblocks.common.item.ItemStencil
OpenBlocks:squeegee,6881,false,OpenBlocks,openblocks.common.item.ItemSqueegee
OpenBlocks:heightMap,6882,false,OpenBlocks,openblocks.common.item.ItemHeightMap
OpenBlocks:emptyMap,6883,false,OpenBlocks,openblocks.common.item.ItemEmptyMap
OpenBlocks:cartographer,6884,false,OpenBlocks,openblocks.common.item.ItemCartographer
OpenBlocks:tastyClay,6885,false,OpenBlocks,openblocks.common.item.ItemTastyClay
OpenBlocks:goldenEye,6886,false,OpenBlocks,openblocks.common.item.ItemGoldenEye
OpenBlocks:genericUnstackable,6887,false,OpenBlocks,openblocks.common.item.ItemOBGenericUnstackable
OpenBlocks:cursor,6888,false,OpenBlocks,openblocks.common.item.ItemCursor
OpenBlocks:infoBook,6889,false,OpenBlocks,openblocks.common.item.ItemInfoBook
OpenBlocks:devnull,6890,false,OpenBlocks,openblocks.common.item.ItemDevNull
OpenBlocks:spongeonastick,6891,false,OpenBlocks,openblocks.common.item.ItemSpongeOnAStick
OpenBlocks:pedometer,6892,false,OpenBlocks,openblocks.common.item.ItemPedometer
OpenPeripheral:glasses,6893,false,OpenPeripheral,openperipheral.addons.glasses.ItemGlasses
OpenPeripheral:keyboard,6894,false,OpenPeripheral,openperipheral.addons.glasses.ItemKeyboard
OpenPeripheral:generic,6895,false,OpenPeripheral,openperipheral.addons.ItemOPGeneric
harvestcraft:cuttingboardItem,6896,false,harvestcraft,com.pam.harvestcraft.ItemPamBlockTool
harvestcraft:potItem,6897,false,harvestcraft,com.pam.harvestcraft.ItemPamBlockTool
harvestcraft:skilletItem,6898,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:saucepanItem,6899,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:bakewareItem,6900,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:mortarandpestleItem,6901,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:mixingbowlItem,6902,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:juicerItem,6903,false,harvestcraft,com.pam.harvestcraft.ItemPamTool
harvestcraft:queenbeeItem,6904,false,harvestcraft,com.pam.harvestcraft.ItemPamBee
harvestcraft:waxcombItem,6905,false,harvestcraft,net.minecraft.item.Item
harvestcraft:honeycombItem,6906,false,harvestcraft,net.minecraft.item.Item
harvestcraft:beeswaxItem,6907,false,harvestcraft,net.minecraft.item.Item
harvestcraft:honeyItem,6908,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:grubItem,6909,false,harvestcraft,net.minecraft.item.Item
harvestcraft:royaljellyItem,6910,false,harvestcraft,net.minecraft.item.Item
harvestcraft:saltItem,6911,false,harvestcraft,net.minecraft.item.Item
harvestcraft:waxItem,6912,false,harvestcraft,net.minecraft.item.Item
harvestcraft:wovencottonItem,6913,false,harvestcraft,net.minecraft.item.Item
harvestcraft:hardenedleatherItem,6914,false,harvestcraft,net.minecraft.item.Item
harvestcraft:hardenedleatherhelmItem,6915,false,harvestcraft,com.pam.harvestcraft.ItemPamArmor
harvestcraft:hardenedleatherchestItem,6916,false,harvestcraft,com.pam.harvestcraft.ItemPamArmor
harvestcraft:hardenedleatherleggingsItem,6917,false,harvestcraft,com.pam.harvestcraft.ItemPamArmor
harvestcraft:hardenedleatherbootsItem,6918,false,harvestcraft,com.pam.harvestcraft.ItemPamArmor
harvestcraft:muttonrawItem,6919,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:muttoncookedItem,6920,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:calamarirawItem,6921,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:calamaricookedItem,6922,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:sunflowerseedsItem,6923,false,harvestcraft,net.minecraft.item.ItemFood
harvestcraft:freshwaterItem,6924,false,harvestcraft,net.minecraft.item.Item
harvestcraft:freshmilkItem,6925,false,harvestcraft,net.minecraft.item.Item
harvestcraft:blackberryItem,6926,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:blueberryItem,6927,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:candleberryItem,6928,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:raspberryItem,6929,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:strawberryItem,6930,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:cactusfruitItem,6931,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:asparagusItem,6932,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:barleyItem,6933,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:oatsItem,6934,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:ryeItem,6935,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:cornItem,6936,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:bambooshootItem,6937,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:cantaloupeItem,6938,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:cucumberItem,6939,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:wintersquashItem,6940,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:zucchiniItem,6941,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:beetItem,6942,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:onionItem,6943,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:parsnipItem,6944,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:peanutItem,6945,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:radishItem,6946,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:rutabagaItem,6947,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:sweetpotatoItem,6948,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:turnipItem,6949,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:rhubarbItem,6950,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:celeryItem,6951,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:garlicItem,6952,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:gingerItem,6953,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:spiceleafItem,6954,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:ediblerootItem,6955,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:tealeafItem,6956,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:coffeebeanItem,6957,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:mustardseedsItem,6958,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:broccoliItem,6959,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:cauliflowerItem,6960,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:leekItem,6961,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:lettuceItem,6962,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:scallionItem,6963,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:artichokeItem,6964,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
harvestcraft:brusselsproutItem,6965,false,harvestcraft,com.pam.harvestcraft.ItemPamSeedFood
